overall,potential,release_clause_eur,club_name,club_position,league_level,weak_foot,skill_moves,international_reputation,body_type,value_eur,log_value
70,70,2400000.0,535,12,1.0,4,3,1,0,1600000,14.285514812209815
64,81,3300000.0,344,18,2.0,3,4,1,1,1500000,14.220976332738882
65,70,1800000.0,126,23,2.0,2,3,1,4,1100000,13.910821646859095
65,78,2125000.0,324,8,1.0,3,3,1,3,1700000,14.346139397261565
68,68,2200000.0,259,15,1.0,3,2,1,4,1000000,13.815511557963774
71,71,2200000.0,411,15,1.0,3,2,1,4,1500000,14.220976332738882
67,74,3000000.0,305,10,1.0,4,3,1,1,2100000,14.557448378884015
63,63,640000.0,36,23,1.0,2,3,1,7,400000,12.899222326086994
66,66,420000.0,502,2,3.0,3,2,1,5,240000,12.388398368982115
69,71,3300000.0,152,15,1.0,2,2,1,5,1500000,14.220976332738882
61,78,1062500.0,268,0,1.0,3,2,1,5,850000,13.652992804936396
68,73,2900000.0,508,23,2.0,3,3,1,4,1800000,14.403297778421795
64,64,906000.0,181,23,1.0,2,3,1,3,625000,13.345508528717259
68,76,6200000.0,186,14,1.0,3,2,1,4,2600000,14.77102238760702
68,69,3000000.0,20,23,1.0,3,3,1,0,1400000,14.151983508870947
62,62,880000.0,622,23,1.0,3,3,1,4,400000,12.899222326086994
62,73,1125000.0,302,23,1.0,3,3,1,1,900000,13.710151153416941
66,66,1100000.0,113,23,2.0,3,2,1,4,700000,13.45883704259595
73,73,1600000.0,80,1,1.0,5,2,1,8,1000000,13.815511557963774
79,82,42500000.0,98,15,1.0,3,2,1,5,21500000,16.88356353960952
66,73,2900000.0,409,23,1.0,3,3,1,1,1700000,14.346139397261565
68,68,1800000.0,574,18,1.0,3,3,1,8,1200000,13.997832948091215
63,69,1400000.0,109,10,3.0,2,2,1,5,700000,13.45883704259595
77,80,15625000.0,472,7,1.0,3,2,1,5,12500000,16.341239282272525
68,71,2000000.0,494,13,2.0,3,3,1,4,1600000,14.285514812209815
66,69,1600000.0,185,23,1.0,3,3,1,4,1100000,13.910821646859095
68,74,4000000.0,101,10,2.0,3,3,1,1,1900000,14.45736497045232
64,64,625000.0,302,22,1.0,3,3,1,1,500000,13.122365377402328
68,83,6200000.0,514,19,1.0,4,3,1,4,2900000,14.88022163978423
76,76,14700000.0,96,7,1.0,3,2,1,5,7000000,15.76142084987672
61,64,776000.0,109,23,3.0,3,3,1,4,425000,12.959846800844963
66,78,3500000.0,528,9,1.0,4,2,1,1,2100000,14.557448378884015
64,78,2600000.0,413,23,1.0,5,3,1,4,1400000,14.151983508870947
67,71,2100000.0,311,6,1.0,3,2,1,0,1400000,14.151983508870947
63,63,580000.0,221,18,3.0,4,3,1,5,400000,12.899222326086994
63,68,1100000.0,597,14,1.0,3,3,1,4,700000,13.45883704259595
66,73,2600000.0,506,6,1.0,2,2,1,4,1600000,14.285514812209815
67,67,1900000.0,264,23,1.0,3,2,1,4,850000,13.652992804936396
68,73,2400000.0,248,14,1.0,3,2,1,4,1600000,14.285514812209815
66,66,1400000.0,113,23,2.0,3,4,1,1,900000,13.710151153416941
71,71,2400000.0,457,22,1.0,3,3,1,4,1600000,14.285514812209815
62,66,958000.0,97,23,3.0,3,3,1,1,525000,13.171155446333852
68,68,1500000.0,30,22,1.0,3,3,1,5,1200000,13.997832948091215
64,64,969000.0,657,8,1.0,3,3,1,1,625000,13.345508528717259
68,68,2600000.0,165,23,1.0,3,3,1,3,1200000,13.997832948091215
62,62,578000.0,176,23,1.0,3,3,1,0,350000,12.765691290604371
66,69,1500000.0,240,6,1.0,3,2,1,1,1000000,13.815511557963774
63,66,762000.0,340,14,1.0,3,2,1,4,575000,13.26212705890841
64,70,1500000.0,400,12,1.0,2,3,1,4,950000,13.76421831620775
64,68,1300000.0,327,23,1.0,3,2,1,4,825000,13.623139877437296
69,70,2500000.0,339,11,1.0,4,3,1,8,1600000,14.285514812209815
72,81,13200000.0,66,19,1.0,3,4,1,3,5500000,15.520258832020865
68,68,1600000.0,3,7,2.0,3,2,1,4,1000000,13.815511557963774
65,74,2800000.0,192,23,2.0,4,3,1,4,1600000,14.285514812209815
68,68,2600000.0,74,14,1.0,4,3,1,3,1200000,13.997832948091215
68,70,3300000.0,346,22,1.0,3,2,1,5,1600000,14.285514812209815
72,75,5500000.0,7,11,1.0,3,2,1,5,3100000,14.946912992035967
68,82,7300000.0,99,23,1.0,3,3,1,2,2900000,14.88022163978423
65,77,4000000.0,95,23,1.0,2,3,1,1,1700000,14.346139397261565
67,70,2000000.0,476,9,2.0,3,2,1,1,1200000,13.997832948091215
67,71,1700000.0,553,6,1.0,3,2,1,5,1300000,14.077875591662238
64,74,2500000.0,23,23,1.0,3,4,1,2,1300000,14.077875591662238
69,78,6600000.0,206,19,1.0,2,2,1,4,3000000,14.914123179965662
78,81,29300000.0,59,1,1.0,3,2,1,5,16500000,16.61887099947687
63,67,962000.0,454,23,1.0,3,3,1,1,675000,13.42246945133505
67,68,1400000.0,120,23,1.0,2,2,1,5,975000,13.790193775620484
63,65,915000.0,291,23,1.0,3,2,1,4,600000,13.304686600863562
72,72,2900000.0,210,11,1.0,3,2,1,5,2300000,14.648420115681892
67,67,399000.0,501,8,3.0,4,2,1,5,275000,12.524530013005734
66,74,3100000.0,554,19,1.0,3,2,1,4,1900000,14.45736497045232
65,66,894000.0,303,7,1.0,3,2,1,5,675000,13.42246945133505
69,69,2500000.0,116,23,1.0,4,4,1,5,1200000,13.997832948091215
66,74,3200000.0,381,14,2.0,3,2,1,4,1800000,14.403297778421795
65,68,1500000.0,381,23,2.0,3,2,1,4,925000,13.73755009757506
65,80,3700000.0,489,10,2.0,3,3,1,4,1700000,14.346139397261565
69,80,7300000.0,461,22,1.0,3,3,1,5,3100000,14.946912992035967
64,73,1700000.0,178,1,1.0,3,3,1,4,1200000,13.997832948091215
62,62,270000.0,57,18,1.0,3,2,1,7,200000,12.206077645517674
64,81,3300000.0,192,16,2.0,3,2,1,5,1500000,14.220976332738882
65,65,613000.0,205,23,3.0,3,2,1,8,350000,12.765691290604371
68,69,2300000.0,148,20,1.0,3,2,1,7,1500000,14.220976332738882
67,67,1375000.0,352,23,1.0,4,3,1,4,1100000,13.910821646859095
67,72,1700000.0,578,6,1.0,3,3,1,5,1300000,14.077875591662238
68,68,1200000.0,410,16,1.0,3,2,1,4,800000,13.592368256649284
64,64,1000000.0,569,11,1.0,3,3,1,2,575000,13.26212705890841
64,64,481000.0,380,23,3.0,4,3,1,4,275000,12.524530013005734
68,75,4600000.0,464,23,2.0,3,2,1,1,2200000,14.603968372873895
70,72,2000000.0,67,7,1.0,3,2,1,4,1600000,14.285514812209815
63,64,1000000.0,493,23,2.0,5,3,1,4,550000,13.217675375388819
66,74,2375000.0,617,23,1.0,3,4,1,1,1900000,14.45736497045232
66,66,1200000.0,490,18,2.0,2,2,1,5,725000,13.493928313146206
73,73,4600000.0,486,7,1.0,3,2,1,2,2100000,14.557448378884015
71,71,2400000.0,337,22,1.0,4,2,1,5,1900000,14.45736497045232
68,82,6700000.0,213,13,1.0,4,3,1,4,2900000,14.88022163978423
71,71,2600000.0,499,14,1.0,3,2,1,1,1700000,14.346139397261565
62,70,1400000.0,220,23,3.0,4,2,1,4,875000,13.681980308196241
62,77,2400000.0,388,18,2.0,3,3,1,2,950000,13.76421831620775
65,71,2000000.0,36,18,1.0,4,3,1,1,1100000,13.910821646859095
59,69,1100000.0,614,23,1.0,3,2,1,3,450000,13.017005083966255
64,84,5100000.0,301,18,1.0,4,3,1,1,1600000,14.285514812209815
64,75,2700000.0,101,18,2.0,3,3,1,4,1300000,14.077875591662238
70,70,2100000.0,603,23,2.0,2,2,1,2,1300000,14.077875591662238
75,78,12800000.0,333,15,2.0,3,2,1,5,6500000,15.687312888712007
58,58,310000.0,310,23,1.0,3,3,1,7,200000,12.206077645517674
64,70,1300000.0,649,23,1.0,2,2,1,1,850000,13.652992804936396
62,69,1100000.0,376,6,1.0,4,3,1,4,750000,13.527829818844937
65,65,1200000.0,606,22,2.0,3,3,1,4,700000,13.45883704259595
63,66,1000000.0,77,23,1.0,2,2,1,4,650000,13.384729180332174
68,68,891000.0,4,23,2.0,3,2,1,8,575000,13.26212705890841
64,69,1300000.0,568,23,1.0,3,2,1,4,800000,13.592368256649284
66,66,403000.0,372,15,1.0,3,2,1,5,230000,12.345838935721968
62,69,1100000.0,638,23,1.0,3,2,1,4,750000,13.527829818844937
62,75,1900000.0,248,16,1.0,3,3,1,1,925000,13.73755009757506
61,73,1100000.0,377,23,1.0,3,2,1,4,750000,13.527829818844937
61,66,663000.0,580,17,1.0,3,2,1,4,500000,13.122365377402328
68,75,5000000.0,645,22,2.0,3,2,1,4,2400000,14.690979711984754
68,68,1300000.0,500,22,1.0,3,2,1,5,1000000,13.815511557963774
71,71,488000.0,177,23,1.0,2,2,1,5,325000,12.691583538230217
68,77,4600000.0,285,23,1.0,4,3,1,1,2700000,14.80876270134486
66,76,2800000.0,185,23,1.0,3,3,1,2,1800000,14.403297778421795
61,75,1700000.0,54,18,1.0,3,2,1,4,800000,13.592368256649284
67,68,1700000.0,61,7,1.0,3,2,1,4,1100000,13.910821646859095
67,78,4500000.0,299,23,1.0,2,2,1,2,2100000,14.557448378884015
66,66,1400000.0,172,23,2.0,3,3,1,1,900000,13.710151153416941
69,69,2600000.0,134,9,1.0,3,3,1,4,1200000,13.997832948091215
64,67,1500000.0,562,19,2.0,3,3,1,1,800000,13.592368256649284
66,75,2900000.0,217,10,1.0,3,3,1,1,1900000,14.45736497045232
63,68,1000000.0,351,10,1.0,1,3,1,4,725000,13.493928313146206
68,78,5700000.0,643,23,2.0,2,3,1,1,2700000,14.80876270134486
74,74,5100000.0,365,7,2.0,4,2,1,2,2700000,14.80876270134486
62,62,806000.0,295,9,1.0,3,2,1,4,375000,12.834683971615659
64,71,2300000.0,194,2,2.0,3,3,1,1,1200000,13.997832948091215
65,68,2100000.0,532,16,1.0,3,2,1,4,925000,13.73755009757506
71,71,2000000.0,33,23,1.0,3,2,1,5,1200000,13.997832948091215
66,67,1400000.0,274,23,1.0,3,3,1,4,1000000,13.815511557963774
65,78,4000000.0,406,23,1.0,3,2,1,4,1700000,14.346139397261565
69,69,3500000.0,265,23,1.0,3,3,1,1,1600000,14.285514812209815
66,73,2900000.0,568,23,1.0,3,4,1,4,1700000,14.346139397261565
65,72,2700000.0,453,22,3.0,4,2,1,4,1400000,14.151983508870947
75,83,26500000.0,542,7,1.0,3,2,1,5,11500000,16.257857680289998
68,71,3200000.0,118,14,1.0,2,2,1,4,1500000,14.220976332738882
69,69,1800000.0,541,23,1.0,3,2,1,1,1200000,13.997832948091215
71,79,8000000.0,505,23,1.0,4,2,1,5,4200000,15.250595321348806
69,69,2800000.0,441,23,1.0,3,3,1,1,1400000,14.151983508870947
68,68,1600000.0,270,23,2.0,2,2,1,4,1000000,13.815511557963774
67,67,1800000.0,493,11,2.0,3,3,1,1,1000000,13.815511557963774
68,68,1900000.0,512,23,2.0,3,3,1,1,1200000,13.997832948091215
65,68,1800000.0,292,11,2.0,4,3,1,1,975000,13.790193775620484
63,74,2100000.0,399,23,1.0,3,2,1,4,1100000,13.910821646859095
64,77,3700000.0,186,18,1.0,3,2,1,5,1300000,14.077875591662238
62,76,1218750.0,303,8,1.0,2,2,1,2,975000,13.790193775620484
69,79,6800000.0,570,23,1.0,3,3,1,1,3100000,14.946912992035967
77,80,24700000.0,166,15,1.0,3,2,1,5,12500000,16.341239282272525
64,74,2900000.0,201,18,1.0,3,2,1,1,1300000,14.077875591662238
61,70,1000000.0,644,19,1.0,2,2,1,7,700000,13.45883704259595
68,68,1600000.0,433,0,1.0,3,3,1,1,1200000,13.997832948091215
57,57,47000.0,463,23,1.0,2,2,1,5,30000,10.308985993422082
64,68,994000.0,423,23,1.0,2,2,1,3,750000,13.527829818844937
75,75,8000000.0,542,18,1.0,2,2,1,5,3800000,15.150511887854474
66,66,1400000.0,415,23,1.0,2,3,1,3,900000,13.710151153416941
65,81,4000000.0,534,23,1.0,4,3,1,4,1900000,14.45736497045232
66,71,2000000.0,632,23,3.0,3,3,1,4,1300000,14.077875591662238
64,64,574000.0,185,23,1.0,2,3,1,4,425000,12.959846800844963
60,79,1300000.0,436,18,1.0,3,3,1,5,625000,13.345508528717259
65,74,3000000.0,408,18,1.0,3,3,1,5,1600000,14.285514812209815
66,66,870000.0,47,8,3.0,3,2,1,2,600000,13.304686600863562
68,75,4000000.0,403,14,2.0,3,2,1,4,2300000,14.648420115681892
66,66,1900000.0,300,10,1.0,3,3,1,1,900000,13.710151153416941
68,77,4700000.0,491,6,2.0,3,4,1,1,2600000,14.77102238760702
67,67,1400000.0,250,19,1.0,3,2,1,2,975000,13.790193775620484
62,75,1900000.0,237,23,1.0,3,3,1,2,900000,13.710151153416941
75,87,23800000.0,466,23,1.0,3,2,1,8,12500000,16.341239282272525
62,71,1300000.0,413,8,1.0,4,3,1,1,900000,13.710151153416941
66,78,3400000.0,150,23,1.0,3,3,1,1,2000000,14.508658238524095
68,80,3375000.0,581,23,2.0,3,2,1,2,2700000,14.80876270134486
63,70,2200000.0,273,16,1.0,2,2,1,2,950000,13.76421831620775
66,74,3400000.0,306,23,2.0,3,2,1,2,1900000,14.45736497045232
67,70,2000000.0,126,7,2.0,3,2,1,4,1200000,13.997832948091215
63,63,814000.0,567,23,1.0,3,3,1,1,525000,13.171155446333852
75,85,22800000.0,7,1,1.0,3,2,1,5,12000000,16.300417291085605
60,68,1100000.0,109,23,3.0,3,2,1,4,550000,13.217675375388819
64,70,2100000.0,127,18,1.0,4,4,1,5,925000,13.73755009757506
70,70,413000.0,353,7,1.0,4,2,1,5,275000,12.524530013005734
71,82,7400000.0,39,23,1.0,4,4,1,4,4099999,15.226497531674536
62,65,696000.0,105,8,1.0,4,3,1,2,525000,13.171155446333852
68,72,3200000.0,308,11,1.0,3,3,1,4,1700000,14.346139397261565
60,65,604000.0,41,23,1.0,4,2,1,3,350000,12.765691290604371
65,75,3500000.0,60,18,1.0,3,2,1,5,1500000,14.220976332738882
66,72,2100000.0,172,15,2.0,3,2,1,4,1200000,13.997832948091215
65,65,938000.0,352,8,1.0,3,3,1,6,750000,13.527829818844937
66,72,2500000.0,476,23,2.0,3,3,1,1,1400000,14.151983508870947
71,71,750000.0,81,7,1.0,2,2,1,5,500000,13.122365377402328
66,72,2400000.0,431,23,1.0,3,2,1,4,1400000,14.151983508870947
63,74,2100000.0,596,23,1.0,3,3,1,4,1100000,13.910821646859095
65,75,3600000.0,151,23,1.0,3,3,1,3,1500000,14.220976332738882
65,74,2600000.0,204,10,1.0,3,3,1,4,1600000,14.285514812209815
68,78,6200000.0,467,18,1.0,3,3,1,4,2700000,14.80876270134486
71,77,4600000.0,177,1,1.0,3,2,1,4,2700000,14.80876270134486
67,67,1100000.0,337,23,1.0,5,3,1,5,850000,13.652992804936396
73,80,12100000.0,600,7,1.0,3,2,1,5,5500000,15.520258832020865
65,65,1300000.0,265,23,1.0,2,2,1,5,600000,13.304686600863562
63,65,724000.0,221,15,3.0,4,2,1,4,475000,13.07107218827772
64,79,3700000.0,234,23,1.0,2,4,1,1,1400000,14.151983508870947
67,70,2200000.0,287,19,1.0,2,3,1,2,1400000,14.151983508870947
64,74,2000000.0,111,23,1.0,3,2,1,4,1200000,13.997832948091215
67,70,2000000.0,156,23,1.0,3,3,1,5,1300000,14.077875591662238
66,74,3400000.0,266,19,2.0,3,3,1,4,1900000,14.45736497045232
66,66,1062500.0,289,20,2.0,4,3,1,8,850000,13.652992804936396
65,74,3100000.0,576,10,3.0,2,3,1,2,1600000,14.285514812209815
62,64,731000.0,550,23,1.0,2,2,1,1,450000,13.017005083966255
62,75,2000000.0,5,18,3.0,3,3,1,4,950000,13.76421831620775
65,79,4500000.0,458,0,2.0,4,3,1,1,1800000,14.403297778421795
65,67,1200000.0,526,16,3.0,3,2,1,2,775000,13.560619598657233
72,77,5500000.0,410,20,1.0,4,3,1,5,3500000,15.068273812173887
69,69,2200000.0,397,23,2.0,3,3,1,8,1400000,14.151983508870947
68,68,406000.0,337,7,1.0,4,2,1,5,325000,12.691583538230217
71,76,4400000.0,54,23,1.0,3,3,1,4,2800000,14.845130332288226
62,79,2800000.0,186,18,1.0,2,2,1,1,975000,13.790193775620484
61,68,1200000.0,190,16,1.0,3,2,1,4,625000,13.345508528717259
70,70,2000000.0,61,15,1.0,2,2,1,5,1300000,14.077875591662238
67,81,5800000.0,304,23,1.0,2,2,1,1,2400000,14.690979711984754
69,74,3200000.0,528,23,1.0,3,3,1,4,2100000,14.557448378884015
64,72,2500000.0,483,14,3.0,3,3,1,4,1300000,14.077875591662238
65,66,1600000.0,493,23,2.0,2,4,1,1,850000,13.652992804936396
62,69,1200000.0,611,14,1.0,3,2,1,4,750000,13.527829818844937
66,66,2100000.0,193,18,1.0,3,2,1,2,950000,13.76421831620775
66,71,1625000.0,126,23,2.0,3,3,1,4,1300000,14.077875591662238
65,72,2200000.0,217,19,1.0,2,3,1,1,1400000,14.151983508870947
63,77,1375000.0,367,6,3.0,3,2,1,1,1100000,13.910821646859095
67,76,3300000.0,106,8,1.0,3,2,1,2,2200000,14.603968372873895
68,69,2300000.0,530,23,2.0,3,3,1,1,1400000,14.151983508870947
64,64,781000.0,578,23,1.0,4,3,1,5,625000,13.345508528717259
71,77,5700000.0,160,15,2.0,3,2,1,5,2700000,14.80876270134486
65,70,1500000.0,226,6,3.0,3,2,1,4,1000000,13.815511557963774
68,76,5900000.0,15,23,1.0,3,3,1,4,2700000,14.80876270134486
63,63,500000.0,384,18,1.0,3,3,1,1,400000,12.899222326086994
66,75,2700000.0,227,23,1.0,4,2,1,4,1800000,14.403297778421795
66,72,2300000.0,557,2,2.0,3,2,1,5,1300000,14.077875591662238
60,74,1300000.0,447,23,3.0,3,2,1,1,550000,13.217675375388819
66,70,1800000.0,223,22,1.0,3,3,1,2,1200000,13.997832948091215
61,65,677000.0,211,23,1.0,3,3,1,2,475000,13.07107218827772
65,75,2200000.0,630,23,1.0,4,2,1,1,1500000,14.220976332738882
70,78,8300000.0,60,23,1.0,2,3,1,1,3600000,15.096444681204078
70,78,4500000.0,514,0,1.0,3,4,1,1,3600000,15.096444681204078
66,77,2800000.0,322,21,1.0,3,3,1,7,1900000,14.45736497045232
69,69,2000000.0,134,18,1.0,3,2,1,4,900000,13.710151153416941
67,67,1500000.0,224,5,3.0,4,3,1,3,1000000,13.815511557963774
69,69,675000.0,156,18,1.0,2,2,1,5,450000,13.017005083966255
65,67,1500000.0,188,17,3.0,3,2,1,4,800000,13.592368256649284
71,71,3500000.0,440,11,1.0,3,2,1,2,1600000,14.285514812209815
63,70,1900000.0,125,23,3.0,3,2,1,5,925000,13.73755009757506
69,69,2000000.0,217,0,1.0,3,3,1,4,1500000,14.220976332738882
64,64,405000.0,481,14,1.0,3,3,1,4,300000,12.611541086966115
61,69,1300000.0,107,23,2.0,3,2,1,4,700000,13.45883704259595
70,77,4000000.0,354,0,1.0,3,3,1,1,3200000,14.978661680269907
66,67,1300000.0,649,23,1.0,3,3,1,2,900000,13.710151153416941
66,66,1000000.0,617,23,1.0,3,2,1,2,750000,13.527829818844937
67,68,1800000.0,656,7,3.0,2,2,1,5,975000,13.790193775620484
63,64,877000.0,628,11,3.0,4,2,1,7,575000,13.26212705890841
70,70,2900000.0,584,23,1.0,3,2,1,5,1300000,14.077875591662238
70,70,3100000.0,265,23,1.0,3,2,1,4,1400000,14.151983508870947
68,77,4500000.0,559,18,1.0,4,3,1,3,2700000,14.80876270134486
72,72,5300000.0,134,20,1.0,3,2,1,5,2400000,14.690979711984754
65,65,906000.0,303,11,1.0,2,3,1,8,725000,13.493928313146206
62,62,520000.0,377,18,1.0,4,3,1,2,400000,12.899222326086994
66,79,3900000.0,578,21,1.0,3,4,1,4,2100000,14.557448378884015
65,71,1900000.0,545,19,1.0,3,3,1,7,1100000,13.910821646859095
68,68,2100000.0,117,22,1.0,3,2,1,4,975000,13.790193775620484
65,65,1300000.0,543,23,1.0,4,3,1,4,600000,13.304686600863562
66,78,2625000.0,132,23,1.0,3,3,1,1,2100000,14.557448378884015
68,76,4600000.0,137,23,1.0,3,4,1,4,2700000,14.80876270134486
67,72,2000000.0,627,23,2.0,3,2,1,6,1600000,14.285514812209815
61,67,1000000.0,399,23,1.0,2,3,1,1,525000,13.171155446333852
63,74,1900000.0,503,23,1.0,2,3,1,0,1100000,13.910821646859095
67,70,1900000.0,327,23,1.0,3,2,1,5,1200000,13.997832948091215
64,67,962000.0,104,8,1.0,3,2,1,4,675000,13.42246945133505
62,64,562500.0,284,18,1.0,3,2,1,4,450000,13.017005083966255
66,67,1250000.0,659,23,1.0,3,3,1,5,1000000,13.815511557963774
65,77,3300000.0,606,10,2.0,2,3,1,1,1700000,14.346139397261565
62,65,687500.0,147,23,1.0,3,3,1,1,550000,13.217675375388819
65,65,1100000.0,407,23,1.0,3,3,1,1,500000,13.122365377402328
70,82,6300000.0,341,17,1.0,3,2,1,2,3700000,15.123843647884687
65,76,3500000.0,358,23,1.0,3,2,1,1,1600000,14.285514812209815
64,72,2000000.0,351,23,1.0,3,2,1,4,1300000,14.077875591662238
63,64,1000000.0,348,18,1.0,3,3,1,1,575000,13.26212705890841
62,78,2500000.0,166,23,1.0,4,3,1,6,975000,13.790193775620484
62,62,504000.0,551,16,1.0,2,2,1,2,325000,12.691583538230217
68,69,2100000.0,119,23,1.0,4,4,1,5,1400000,14.151983508870947
69,69,1900000.0,508,23,2.0,2,2,1,1,1200000,13.997832948091215
62,76,2700000.0,301,23,1.0,3,3,1,4,950000,13.76421831620775
69,74,2400000.0,631,18,1.0,3,2,1,5,1800000,14.403297778421795
65,65,288000.0,235,23,1.0,2,2,1,5,230000,12.345838935721968
67,72,3400000.0,259,23,1.0,4,4,1,1,1500000,14.220976332738882
61,61,473000.0,179,14,1.0,3,2,1,4,220000,12.301387370778713
63,68,1100000.0,589,23,3.0,4,3,1,1,700000,13.45883704259595
65,72,3300000.0,24,14,1.0,2,2,1,4,1400000,14.151983508870947
68,68,488000.0,540,23,1.0,2,2,1,5,325000,12.691583538230217
62,77,1187500.0,316,23,3.0,3,3,1,4,950000,13.76421831620775
60,80,1800000.0,94,18,1.0,2,2,1,5,650000,13.384729180332174
68,72,2300000.0,435,15,1.0,4,2,1,5,1500000,14.220976332738882
69,70,2600000.0,403,10,2.0,5,3,1,1,1600000,14.285514812209815
67,67,1700000.0,346,23,1.0,3,2,1,4,825000,13.623139877437296
71,71,750000.0,14,1,1.0,4,2,1,5,600000,13.304686600863562
61,61,375000.0,376,23,1.0,3,2,1,1,300000,12.611541086966115
65,66,1600000.0,441,18,1.0,3,3,1,1,775000,13.560619598657233
63,68,926000.0,217,15,1.0,2,2,1,4,650000,13.384729180332174
67,81,6600000.0,517,18,1.0,2,3,1,1,2500000,14.731801689838349
67,70,2600000.0,116,15,1.0,2,2,1,5,1200000,13.997832948091215
64,64,625000.0,661,23,1.0,3,3,1,4,500000,13.122365377402328
63,78,2600000.0,489,17,2.0,3,2,1,1,1200000,13.997832948091215
67,67,1600000.0,80,10,1.0,4,3,1,1,1000000,13.815511557963774
67,76,3600000.0,246,6,1.0,3,3,1,3,2200000,14.603968372873895
77,77,15300000.0,121,15,1.0,3,2,2,5,8500000,15.955576839107596
72,78,5800000.0,215,18,1.0,4,2,1,5,3400000,15.039286283703994
73,73,3800000.0,2,7,1.0,3,2,1,8,2100000,14.557448378884015
62,68,1100000.0,184,23,1.0,2,2,1,3,625000,13.345508528717259
67,67,2100000.0,49,23,1.0,3,3,1,4,1000000,13.815511557963774
66,66,719000.0,303,1,1.0,3,2,1,5,575000,13.26212705890841
64,65,998000.0,481,18,1.0,3,3,1,4,700000,13.45883704259595
67,72,2700000.0,91,0,3.0,3,3,1,1,1500000,14.220976332738882
61,63,530000.0,303,23,1.0,3,3,1,1,400000,12.899222326086994
69,69,2900000.0,85,23,2.0,2,2,1,5,1500000,14.220976332738882
70,70,2500000.0,432,1,2.0,3,2,1,5,1300000,14.077875591662238
67,67,371000.0,57,15,1.0,3,2,1,5,275000,12.524530013005734
66,66,1400000.0,494,23,2.0,3,3,1,5,875000,13.681980308196241
64,64,709000.0,211,14,1.0,3,2,1,7,525000,13.171155446333852
69,70,2200000.0,1,23,2.0,3,2,1,5,1300000,14.077875591662238
69,75,3400000.0,649,10,1.0,3,4,1,4,2200000,14.603968372873895
62,71,1600000.0,468,23,2.0,2,2,1,4,875000,13.681980308196241
65,80,3800000.0,169,8,2.0,4,2,1,5,1700000,14.346139397261565
62,62,581000.0,659,23,1.0,3,2,1,4,375000,12.834683971615659
65,73,2900000.0,23,18,1.0,3,2,1,4,1500000,14.220976332738882
63,77,2300000.0,111,18,1.0,3,2,1,4,1100000,13.910821646859095
63,63,531000.0,324,6,1.0,4,3,1,1,425000,12.959846800844963
63,71,2100000.0,447,18,3.0,3,3,1,7,1100000,13.910821646859095
68,78,6500000.0,633,23,1.0,3,2,1,5,2700000,14.80876270134486
65,65,508000.0,311,23,1.0,3,2,1,5,350000,12.765691290604371
65,65,1100000.0,508,23,2.0,4,2,1,8,725000,13.493928313146206
67,70,2000000.0,248,23,1.0,2,3,1,5,1300000,14.077875591662238
73,76,6600000.0,125,23,3.0,3,2,1,5,3500000,15.068273812173887
73,76,6200000.0,157,18,1.0,3,2,1,2,3500000,15.068273812173887
70,70,3500000.0,193,10,1.0,3,3,1,1,1600000,14.285514812209815
62,78,2200000.0,491,23,2.0,3,2,1,4,1000000,13.815511557963774
66,66,616000.0,652,9,1.0,2,2,1,2,425000,12.959846800844963
68,75,4700000.0,299,7,1.0,2,2,1,5,2200000,14.603968372873895
71,71,1600000.0,583,23,1.0,3,2,1,5,1300000,14.077875591662238
65,65,1200000.0,156,23,1.0,1,3,1,1,775000,13.560619598657233
58,73,1200000.0,13,23,3.0,3,3,1,4,500000,13.122365377402328
66,69,1800000.0,290,19,1.0,3,3,1,1,1200000,13.997832948091215
76,77,16300000.0,11,7,1.0,3,2,1,8,7500000,15.830413711839864
68,75,4600000.0,304,18,1.0,2,3,1,4,2300000,14.648420115681892
67,68,2300000.0,278,23,1.0,3,2,1,4,1100000,13.910821646859095
61,79,1062500.0,223,23,1.0,2,2,1,1,850000,13.652992804936396
60,81,1900000.0,436,18,1.0,3,3,1,4,775000,13.560619598657233
